review,label
"The first review I saw of Page 3 said ""what is madhur bhandarkar finally wants to say?"". Should he say something so decisive.<br /><br />The most beautiful thing about Page 3 is it doesn't take sides. No propaganda whatsoever. This is the film that captures so many angles of an issue(I don't know what do I call as an ""issue"" here) and yet like any mediocre movie doesn't come up with an solution. I was so intrigued when I realized that the movie ended almost in the same scenario just like it started.<br /><br />The movie defines so many characters who are completely with completely different priorities and different ideologies and yet they are all a part of the system which is all the more apathetic. I wish i can say more but there would be more spoilers ahead. So watch Page 3 if you wanna see one of the most mature films of the recent times.",1
"In ""Anne of Green Gables"" (1934), Marilla Cuthbert (Helen Westley) and Matthew Cuthbert (O.P. Heggie), middle-aged siblings who live together at Green Gables, a farm in Avonlea, on Prince Edward Island, decide to adopt a boy from distant orphanage to help on their farm. But the orphan sent to them is a precocious girl of 14 named Anne Shirley (Dawn Evelyn Paris-a veteran of Disney's series of ""Alice"" shorts who later would adopt her character's name). <br /><br />Anne was only 11 in Lucy Maude Montgomery's source novel but the same actress could not credibly go from 11 to college age during the course of the story. The movie suffers somewhat from this concession, as many of Anne's reactions and much of what she says are more entertaining coming from an eleven-year-old that from a teenager. As in the book, Anne is bright and quick, eager to please but dissatisfied with her name, her build, her freckles, and her long red hair. Being a child of imagination, however, Anne takes much joy in life, and adapts quickly to her new family and the environment of Prince Edward Island.<br /><br />In fact Anne is the original ""Teenage Drama Queen"" and the film's screenwriter elected to focus on this aspect of her character. Which transformed the basic genre from mildly amusing family drama to comedy. A change that delighted audiences and that continues to frustrate reader purists. <br /><br />Since the comedy is very much in the spirit of the Montgomery's story I can see no reason to take issue with the changes, but let this serve as fair warning to anyone expecting a totally faithful adaptation. The comedy element is the strength of the film as it is one of the earliest self-reflexive parodies of Hollywood conventions. The actress Anne Shirley was one of Hollywood's all- time beauties and the film is in black and white. So much of the amusement is in seeing the title character's endless laments about her appearance and hair color contradicted by what is appearing on the screen. Anne regularly regales her no nonsense rural companions with melodramatic lines like: ""If you refuse it will be a lifelong sorrow to me"". Perhaps the funniest moment is when she corrects the spelling of her name on the classroom blackboard. <br /><br />Tom Brown does a nice job as Anne's love interest Gilbert Blythe and Sara Haden steals all the scenes in which she appears as the Cuthbert's pompous neighbor. <br /><br />Then again, what do I know? I'm only a child.",1
"... and I DO mean it. If not literally (after all, I have not seen every movie ever created!), at least, obviously, among the ones, the many I know.<br /><br />5.3 ??? The rule of thumb with IMDb is this: sometimes movies rated very highly (for example, the piece of Kannes-Kompetition-Krowned-Korean-Kraap called ""Oldboy"") can be truly bad. But rarely a movie worth watching is actually rated under 6. This movie, very much worth watching, is. A disgrace.<br /><br />True, I give it a 10 in protest. The movie is not perfect. Its true rating should be an 8 or a 9. It has some acting flaws (Belafonte especially), the script wanders around, sometimes. However, what we have here is one of the greatest directors of all times, the Czech Jan Kadar, directing two of the greatest actors of all time, the beloved, larger-than-life Zero Mostel and the sublime Ida Kaminska in an acting/poetic/moral tour de force. A pair made in Heaven! It's true that this movie, little flaws apart, does not pander to the average audiences, but those interested in watching an excellent (while, again, not beyond criticism) movie of the incomparable director who gave us ""The Shop on the Main Street"" (the best movie ever about Holocaust) should not miss this just because some silly IMDb rating system decides that ""American Beauty"" is better than ""The Angel Levine"".<br /><br />It isn't.",1
"I watched Free Money last night & it was the longest 90+ minutes of my life. With such an intriguing cast, I really thought that I was in for a treat - especially since I'm a Brando fan. WRONG! What a waste of talent. It's almost embarrassing to watch at times (like the cattle prod scene), & there were so many missed opportunities for humorous setups (why didn't they show Charlie Sheen's character going back to tow Brando's truck?) Ugh. It tries to be a slapstick comedy, but I just wasn't buying into it. Skip this one. Only for die-hard Brando fans.<br /><br />I'm giving it 2 out of 10 because I still think the worse movie ever made was Skidoo.",0
"Like his early masterpiece ""The Elephant Man"" Lynch proves to his detractors that he can tell a straight, simple story without losing his artistic touch. This is a true story of an elderly retired man (expertly played by Richard Farnsworth) who decides to ride a tractor across a few states to pay a final visit to his estranged brother who now stands at death's door. A beautiful score from Badalamenti, exquisite photography of rural life (love those aerial corn-field shots), and a sly director's hand that reveals man's basic humanity, this is a beautiful slice of life film. Its extremely slow pace may lull some viewers to sleep, but those who stay for along for the ride will be well rewarded in the end.",1
"""White Noise"" had potential to be one of the most talked about movies since ""The Exorcist"" I think. Seeing as EVP is supposedly true it really had an easy passage to be a feared true fact. Not many movies come along that really instill fear into the minds of people. Like I said this movie could have, but did not. The movie degraded itself to a low class PG-13 scary movie. Nothing compared to ""The Ring"" or ""The Sixth Sense"" by any means. Someone really needs to just take charge in the horror movie industry and just make a movie that not only makes us think, but it makes us jump, scream, everything a horror movie should do. I'm honestly sick of the PG-13 Horror Genre, because its becoming a genre of its own. We need the old days back, the blood and gore days, the Freddy Kruger, the Jason, The Mike Myers days. Few movies can pull off a think about this mentality being so NOT scary. So why try to pull it off? A few good jumps in this movie amount to nothing but one of the stupidest endings in movie history with no resolution at all...don't waste your money on this movie.",0
"This movie grabbed me with the incredible opening sequence which tricked me into a complete reversal of perspective, so I was hooked by the time the title came on. The theme of this movie is that everyone is acting, trying to re-invent themselves, but not in a tricky way like Identity or the Usual Suspects, but in the way we all try to make whatever banal life we find ourselves in a little more interesting. The scenes in the chicken warehouses are spectacular. At one point Jorgen (who owns the chicken farm) attends a seminar in laughing, where he's the worst student. His discomfort at this lets you see the depth of his yearning to change himself. The movie made me wonder about the hidden mysteries that lie behind the surface of the most commonplace people I see every day. There's not a lot of plot here. Guessing the old man's secret is pretty easy, but the fascination lies in trying to guess what all the other characters will do when they figure it out. This movie appealed to me in the same way that Sideways did, although the characters couldn't be more dissimilar.",1
"This movie is about basically human relations, and the interaction between them. The main character is an old lady who at the twilight of her life starts a journey to her past, doing an analysis of how she lived her life. This journey is precipitated because of the sons economic crisis and his intentions to put her in a nursing home. It is a very honest look to some issues that we all ask ourselves at some point in life, and there is plenty of secondary ideas to discuss in this movie such as family legacy, real love, marriage or destiny. although this type of movie melodramas are nothing new, this one can be useful to watch it with family members to discuss some ideas. There is a good performance by the actors and the characters are very believable, but because of the time some characters are maybe not fully developed. I really recommend this movie for a quiet Saturday afternoon.",1
"Wow! I have seen so many bad low budget films lately, but this one is great. The very realistic portrayal of police life in a city on the East German coast is a strong contrast to other crime movies or series. I loved the main actress and the absolute rejection of any prevalent cliche about the police. This film is realistic like a documentation and entertaining like a drama at the same time. A perfect tradeoff!",1
"You know all those letters to ""Father Christmas"" and ""Jesus"" that are sent every year? Well, it turns out that they are not actually delivered but dropped off in a half-forgotten corner of the post office to rot unless some bright spark figures out a way of posting them. As bizarre settings go, it's a winner and one which perfectly fits the strange movie that is ""Dead Letter Office"". Having said that, this is obviously an Australian film as opposed to a British one. If it was Royal Mail, most letters get this sort of treatment anyway. I haven't been in this flat for two years and we're still getting letters for a Mr Wang, some female priest of the Church of Latter Day I've-Never-Heard-Of-You and various catalogues for industrial equipment addressed to a plumbing company.<br /><br />""Dead Letter Office"" (the name given to the place where undeliverable mail ends up) follows the story of Alice (Miranda Otto) who grows up in a seriously divided home. Writing to her absent father, she only learns in adulthood that her letters haven't been delivered for one reason or another. So, logically, she gets a job at the D.L.O. and finds herself working alongside other social rejects including the brooding Chilean immigrant Frank Lopez (George Del Hoyo). Slowly, she finds herself drawn to him but can she find out where her dad is without bringing the self-contained world of the Dead Letters Office to its knees?<br /><br />Nothing against this film but I was reminded of the god-awful Heather Graham film ""Committed"" while watching this. However, this is so much better than that pile of horse crap but then again, that ain't difficult. For a start, this film is much more logical. True, the metaphors are somewhat blatant and the underflowing symbolism quickly becomes a flood. But at least this is cohesive and quirky without being complete drivel. It is also well acted. Both Otto and Del Hoyo are very good as the lovers looking for something they know they'll never find while other characters are peripheral at best. Part of the trouble is that it seems to wrap up far too quickly, leaving this viewer somewhat disappointed. The other part is that when you consider Australia's draconian immigration policy (i.e. if you don't speak English, rack off!), such a story is unlikely to take place in reality. The other characters, sadly, also help to destabilise the realism by proving to be little more than odd-ball stereotypes.<br /><br />Despite that, ""Dead Letter Office"" is certainly something a little different. It might not be to everyone's taste but I liked it. Yes, it was hackneyed and predictable but sometimes, it's nice to watch a film without guns or violence or heavy-duty swearing and nudity (no chance of that in an Australian film). There ain't any major laughs, there's no Bullet Time and the characters are usually one-dimensional. But it's the story that counts here and while it's not earth-shattering in its magnificence, it's a pleasant enough way of passing the time. It's the movie equivalent of a Sheryl Crow CD - nice to listen to now and again but you wouldn't really miss it if it wasn't there.",0
"From the very opening scene you will notice just how hard they tried to mimic the very smart and powerful 'Cruel Intentions', and how flat it landed. You'll also notice what a terrible choice they made by casting Robin Dunne as Valmont... Then in the second scene, you meet the two best things in this movie, Amy Adams and Mimi Rogers as Kathryn and her mother. That is, if you can get past the fact that Kathryn wasn't blonde in the first film... Then the movie goes on, you see the cheap romantic story from miles ago, and you notice Sebastian has already met an Anette in the past, here called Danielle, and a Cecile, here called Cherie... How original is that for a prequel. Then it turns into a low budget 'Wild Things' type of film with lots and lots of oh-my ""twists"". As I mentioned, Robin Dunne was a very bad choice. Not that he is a bad actor, he's good.. He just doesn't have the charisma Ryan did. Amy Adams, who is in my opinion one of the most talented young actresses of our time, once again delivers. But with all the talent in the world, there is no way one could save this trash. As a whole, this ""movie"" feels like a 'Beverly Hills, 90210' episode. The score has been stolen from 'Cruel Intentions' and 'Jawbreaker'... Yes, they used the score from JAWBREAKER... Couldn't they at least leave that one alone?! You'll want to pass this one. If you want more Cruel Intentions, watch Stephen Frears' Dangerous Liaisons.",0
"Cor blimey. This film really surprised me as it is a comedy masterpiece. Billy Zane is stunning as the central character, and everyone manages to play it straight enough for the comedy to be natural and easy.<br /><br />The soundtrack is really good, and the set pieces are a joy to behold. I recommend that you watch this film with a bunch of mates, a few bottles of your liquor of choice, and prepare to be astonished and highly entertained.<br /><br />This carries on so perfectly from kitsch masterpieces like Plan 9 From Outer Space that it is in the true ""B"" movie tradition. But what makes it more than that is the caliber of the people who took part in the film. Ron Pearlman for example. I still find my self giggling at the scene where Zane prances down a set of steps for no apparent reason in an almost ballet style. All a bit mad, and all the better for it.",1
"These were over 80 minutes of semi unexpected boredom. First, I was wondering how it is possible to produce something like that. Then, reaching 70th minute I was convincing myself that it's only a few more minutes, and I lasted to the very end which I'm kinda proud of as I consider watching this movie as a great test for human's patience and crap tolerance. Was it worth watching at all? Well, as I wrote above, if you want to test yourself, give it a try and if you're strong willed enough, you may even last to the end... The movie lacks coherence and characters seem to have no common sense at all. All happenings in the movie, you can be sure you saw somewhere before, and they seem to be put in this movie just to fill the film reel.",0
"This is a film that has it all, the dashing hero, the beautiful damsel in distress, the noble figure with the tragic flaw, and a truly wonderful robot. Forbidden Planet has maintained that special magic over the years and doesn't lose its flavor with repeated viewings (although the sex appeal of the youthful Anne Francis helps considerably on that score).<br /><br />Movie fans will recognize the youngish Leslie Nielsen portraying the handsome and heroic Commander Adams, although those of us who have grown fond of him in comedic roles will perhaps be a bit taken aback by his appearance in a serious role. The distinguished and noble-looking Walter Pidgeon is also a featured player as the scientist with a secret (Id). Other supporting cast deserve a nod, especially Warren Stevens as the brainy and resourceful ""Doc"", and of course the charms of Miss Francis, as noted above.<br /><br />This film was an early pioneer in the use of electronic music, in the 1950s, no less. The credits call them ""tonalities"", but those of us who tried to tinker together early versions of the ""Theremin"" device will recognize the eerie and spooky whines and screeches sometimes used in the sound track. Still, it lends to the image of the exotic and alien landscape of the mysterious and forbidding world of the Krell.<br /><br />The special effects are also quite arresting. I recall my fear as a youngster waiting for the next manifestation of the invisible ""Id"" monster, and when it is finally visualized in the one battle scene it literally shook me to my toes in wonder and awe. The magic of matte art is fully exploited in the dizzying scenes of the Krell scientific complex as the characters make their way through the various labyrinths and passageways, guided by the enigmatic Dr. Morbius.<br /><br />I recall feeling some measure of jealously that Dr. Morbius would have such a cool toy in the form of Robby the Robot. The persona of Robby is quite charming and in some ways he seems more human than some of the other characters. Viewers of follow-on shows like Twilight Zone and Lost In Space will recognize the recycled Robby prop in some of those episodes, although I recall he never had the ""personality"" of the original Robby.<br /><br />I must admit to not fully understanding the complexities of the plot until I was old enough to understand the various references to Freudian psychology and the danger of unleashing the hidden and normally contained fears and rage we carry within but have trained ourselves, through force of will, to submerge and control through adherence to societal codes. Although the key to the story seems obvious once revealed, it remains unknown (or perhaps deliberately overlooked) by Dr. Morbius until pointed out by the clear-thinking Commander Adams, who forces Dr. Morbius to confront the evil within himself. It still gives me goose bumps when Commander Adams pushes Dr. Morbius down before the Krell machine that endowed him with superior intellect, which opened the flood gates of his subconscious to the power of the Krell machine: ""Here. Here is where your mind was artificially enlarged. Consciously it still lacked the power to operate the Great Machine. But your subconscious had been made strong enough."" Zowee!<br /><br />Forbidden Planet remains probably my favorite sci-fi film ever, and remains timeless and classic for its carefully crafted story and wonderful visualization and realization on the screen.",1
"'Midnight Cowboy' was rated X with the original release back in 1969. There are some scenes where you can understand that, just a little. The movie about Joe Buck (Jon Voight) coming from Texas to New York City to become a hustler is sometimes a little disturbing. Dressed up as a cowboy he tries to live as a hustler, making money by the act of love. It does not work out as he planned. After a guy named Rico 'Ratso' Rizzo (Dustin Hoffman) first pulled a trick on him and stole some money they become friends. They live in an empty and very filthy apartment. Then Ratso gets sick and Joe has to try to make some money.<br /><br />The movie was probably rated X for the main subject but on the way we see some strange things. The editing in this movie is great. We see dream sequences from Joe and Ratso interrupted by the real world in a nice and sometimes funny way. Dustin Hoffman, Jon Voight and the supporting actors give great performances. Especially Hoffman delivers some fine famous lines. The score is done by John Barry and sounds great. All this makes this a great movie that won the Best Picture Oscar for a good reason.",1
"Except for the acting of Meryl Streep, which is of note as always, I'd avoid this film because it has a dated ""Movie of the Week"" quality about it. But it is worth watching if you keep the several understories in mind: How a couple endures media scrutiny, and how the different are treated.<br /><br />Throughout the movie the issue is the credibility of the different. Australians are different than ""us"" (most of the rest of the world), so we (most of us) automatically come at it with an air of ""oddness"" about them. The couple involved is religious (different than most of culture) and Adventists (different) at that. So their lifestyle and mindset are suspect to begin with. Dingos are different animals than other dogs, so again we're faced with oddness questions. The real story, then, is how society (and the world) treats the different, those who have different accents, different beliefs, than we do and how we treat what they say as suspect.<br /><br />It's difficult to hear the phrase ""A dingo took my baby!"" without laughing and there are humorous posts, sadly, all over the web about it. But in the years that followed the story and the movie it has been discovered (as you'll find in web searches) that much larger children have been stalked by dingos. Research by experts in dingos have shown that it was not only possible but most probable that the baby was taken by dingos (maybe a pair), extracted expertly from the clothing and eaten within moments without a trace.<br /><br />Yet what is left behind is the question of why people defended dingos when they were found to be endangering children rather than killing the dingo to save the children, why because a woman's affect (expression) is so cold she is assumed to be guilty, and on and on.<br /><br />Haunting questions, with or without the film.",0
"Incarcerated train robber near Yuma breaks free his chain-gang and heads for the retired sheriff responsible for killing his wife (as well as a hidden stash of gold which remains hidden thanks to the screenwriter). Attempt to bring the western genre up-to-date with 1970s-style violence and brutality isn't even in the same league as some of the new-fangled westerns which came out of the late-'60s. It is impossibly simple and square, with the female characters merely around as punching-bags and possible rape victims. As the former sheriff back in command, Charlton Heston gives one of his laziest, least-inspired performances ever (he has one good moment, attempting to read a letter and fumbling for his glasses). James Coburn, as the half-mad half-breed, is pretty much on auto-pilot as well, but Coburn has a way of turning even the hoariest dialogue and situations into something prickly and unnerving. It's his show all the way. *1/2 from ****",0
"When the Bourne Identity arrived five years ago I have to confess that I didn't think much of it. At the time I was eleven years old, so perhaps I was too young to really get into the storyline and understand the whole scenario. Two years ago when the Bourne Supremacy arrived I thought it was a better movie than Identity but still didn't think it was as good as I expected it to be judging by the trailers. Over the past two years I had been told numerous times that the Bourne movies were amazing, many a time I had to bite my tongue and not say what I really thought about the movies. Until two months ago I couldn't have given a damn about the Bourne Ultimatum, I really had no intentions of watching it. But then I decided to go back and re-watch the first two before I came to any abrupt decisions. So I went out and bought both the original movies. And what a surprise it was to me when I was gripped by them. Identity I found the superior of the two, but Supremacy isn't far behind. They're both slick, action packed and thrilling pieces of cinema that I have watched numerous times since I bought them. Because of this I was first in line today to see the Bourne Ultimatum. And boy did Bourne Ultimatum not disappoint! <br /><br />Matt Damon was never one of my favourite actors until he appeared in the Bourne movies, I'd seen him in the Talented Mr Ripley, but I never thought much of him in general. However, it appears he was born to play Bourne (pardon the pun). Throughout this series we have seen the character change before our very eyes, in this movie we see Matt Damon at his very best, even better than he was in The Departed and I thought he was one of the best things in The Departed. You really do find yourself caring for the character and hoping that he finds out everything. Matt Damon plays the role with a quiet intensity and you always find his character extremely believable. The supporting cast of the movie were also absolutely outstanding. Joan Allen was one of my favourite things in Bourne Supremacy, here she excels herself. Her character is also very believable and she has some superbly acted moments towards the end of the movie. Julia Stiles turns up again as Nicky and finally we learn a bit about her character. Julia Stiles is a very underrated actress and I think she deserves a lot more roles, well decent roles, than she gets. David Strathairn is a newcomer to this series as Noah Vosen, he's definitely the bad guy of the movie and he really excels. He's definitely the nastiest character we've met, and some of the decisions he makes are truly nasty. Strathairn relishes the role and he too gets some superb scenes in the movie. Special mention must also go to Albert Finney who makes the most of his all too brief screen time, I will not say anything about the character, that's best left as a surprise, but trust me his scenes are some of the highlights of the movie.<br /><br />The Bourne movies have always had a strict focus on the storyline more than the action sequences, this isn't to say the trilogy lacks action sequences, good god no there's loads of them dotted all throughout the movies. But running throughout the movie is a very well written and well acted storyline. This storyline concludes in the best way imaginable in this movie. As I watched Supremacy the night before I saw Ultimatum it was nice because I could notice certain little parts. That very final scene in Supremacy, in New York, a lot more important that I ever imagined at the time. Won't spoil it for people but I recommend checking up on Supremacy before you see Ultimatum. Unfortunately though for a lot of people they will go to see Ultimatum purely because of the action sequences. This is the part where I should condemn such people and say they should see it for the storyline, but I'd be lying if I didn't say that my favourite parts of the Bourne series as a whole are the car chases. The mini car chase in Identity is one of my favourite car chases of all time. Well the action in Ultimatum has to be the best of the Bourne series. In fact the movie kicks off with an action sequence in Moscow. So in the duration of the movie we get numerous punch ups, all very violent and shockingly brutal. A bike chase that is absolutely amazing, many foot chases which are even more amazing, a thrilling car chase that is unforgettable, and oh so much more! But the highlight for me has to be the scene in Waterloo station, won't ruin it but for some reason had me gripped.<br /><br />So any flaws for the movie? In my eyes no, but if you are not a fan of the Bourne series or have not seen the previous two then I wouldn't recommend Ultimatum for you. The movie doesn't try to win over any new fans as it sticks to what the franchise does best and just adds a nice bit more storyline and action sequences on top. The Bourne Ultimatum is undoubtedly the best of the series and the best blockbuster of 2007. As a James Bond fanatic it is a great honour for me to say that Ultimatum is a lot better than a majority of the Bond movies, and trust me it takes a lot for me to say that. While Bourne as a whole might not be a better franchise than the Bond series, it is definitely nearly its equal.",1
"Highly recommended!!<br /><br />A well written, funny film which will appeal to everyone out there with a sense of humour!!!. Give it a go, it's good to see an Independent British Movie more than holding it's own against the big established studios!! Definitely worth adding to any film collection. There are scenes in this film that I'm sure a lot of people will be able to relate to. You will laugh out loud at the antics and enjoy the great soundtrack. I especially enjoyed the Orb's version of Jimmy Cliff's Vietnam and The Tower of London's take on Freebird. <br /><br />Go on give it a go............ you won't be disappointed.",1
"This movie is flawed on many fronts. Like many before it, it portrays more of the mythology of the Alamo than the history. The production is poor, overall giving the impression of a welfare project for lots of actors who might have otherwise had to work on Hollywood Squares. This to me was the greatest flaw - I know the ages and general personalities of the real Alamo protagonists and the geriatric ensemble of TV actors chosen to portray them never let any hint of believability intrude.<br /><br />As a native Texan, I grew up with the mythology. I later learned more about the history. I can accept a decent production from either perspective (although I prefer more historical accuracy), but this never gave me a chance to enjoy it. Even John Wayne's or Fess Parker's versions had more life than this stolid mess, while being only slightly less accurate.<br /><br />Very disappointing - avoid it.",0
"Isabelle Huppert is a wonderful actor. The director of ""La Pianiste"" understands this, providing the viewer with long takes of Huppert's face, and these are a pleasure to see. Huppert is not an animated actor--she registers emotion with the smallest lift of an eyebrow or flicker of a smile.<br /><br />Other than the enjoyment of watching an experienced actor excel in her profession, there is nothing in this movie that makes me want to recommend it. (Well, if you enjoy self-mutilation, sado-masochism, and bizarre behavior, ""La Pianiste"" might work for you. Other than these attributes, I could not find any redeeming value in it.)<br /><br />Buried in all this strange material there is a kernel of truth. People who compete at the very highest level--musically, athletically, whatever--begin as strange people, and are shaped into stranger people by the competitive environment.<br /><br />Not worth a trip to a movie theater to relearn this life lesson. <br /><br />",0
"This is a horrid disaster of a film. From beginning to end, it's filled with bad acting and even worse direction and editing. The only redeeming parts of the film are a few numbers by Streisand, because the Kristofferson parts are impossible to watch or listen to. The main problem of this film is that we never see Kristofferson's character at his peak or Streisand's character struggling. The first should be seen in decline and the second rising. The final Streisand number _could have been_ one of the greatest finales in film, if it was directed and edited properly. The single framed shot of her face for the duration of the song was a terrible mistake. Had the band, audience and wide shots of the stage been shown, this number could have been dynamic and interesting. This film must have been directed and edited by an NYU film school dropout. The only thing worse may be the wretched screenplay. The final musical number is the only redeeming part of this film, and even that is botched completely by misguided technical decisions.",0
"This is undoubtedly one of the funniest movies ever made. Amitabh as a country bumpkin, Arjun Singh, is hilarious. The best thing is the laughter never stops. The plot is a same-old same-old story where child is separated from mother who sacrifices everything for her duty - with a happy reunion at the end. There are villains (Ranjit) and there are brothers (Sashi Kapoor) and there are vixens (Parveen Babhi) and there are lovers (Smita Patil) and there is a blind brother and a grandfather thrown in for good measure. But this movie is about Amitabh and thats all you remember at then end.<br /><br />Amitabh comes to the city to make a decent living and his dialogue delivery and mannerisms are hilarious. Later in the movie he turns into the Angry Young Man he is famous for but the humour stays. Memorable parts include his walking, talking and speaking english, the song (pad gungaroo re bhand, meera nachi thi) and everything with his dadoo.<br /><br />All in all I was rolling with laughter throughout the movie. If you want 3 hours of entertainment with Amitabh at his absolute best - this is it. It will easily give it a 10/10.",1
"This video guide was the masterpiece of the year 1995. Beautifully done! Matthew Perry and Jennifer Aniston have major on-screen chemistry when they talk about what the Start button does. I'm waiting for Microsoft to release a Special Edition DVD complete with deleted scenes, Bill Gates commentary, a documentary of how Windows 95 compares to Windows XP, and more!<br /><br />Overall: 10/10 (Should have won at least a Golden Globe)",0
"I rented this movie last week. I saw Kevin Spacey and Morgan Freeman were on it, so it seemed promising. And it was, until Justin Timberlake came on scene. He is a really bad actor and shouldn't be allowed to make a movie ever again. I mean, he is one of the most boring, uninspired actors I've ever seen. He puts absolutely no emotion to any of his lines whatsoever. Why the hell was he cast for the role of Josh Pollack? I think Matt Damon would have been a better choice.<br /><br />Kevin Spacey was another big disappointment. His character is so dull, it seems like a bad mix of his character in American Beauty and John Doe in Se7en. It might sound cool, but believe me, it's not.<br /><br />Now, Dylan McDermott's acting is very good. It's about one of the very few good things about this movie. He is just inspired.<br /><br />Morgan Freeman is good but nothing special. He has some really cool lines though.<br /><br />About the story, although it was a bit obvious and exaggerated at times it was good. I was expecting a big twist when Lazerov (Dylan McDermott) was killed, but nothing really happened.",0
"As a huge fan or the Cracker series, I have been waiting 7 years for the next addition. This Episode I'm afraid just does not live up to the legend.<br /><br />Fitz returns to Manchester after 7 years for his daughters wedding and gets involved in a murder investigation were a soldier, tormented by flash backs from his tour of duty in Northern Irland, goes on a killing spree.<br /><br />What I did not like about this episode is the extremely convenient way it is all set up and how fitz is led to the murderer. It is all fat to far-fetched.<br /><br />There are however some good scenes in flash backs from Northern Irland which are filmed great.",0
"In my opinion, this is the best stand-up show I have ever seen. I became an instant Eddie fan after seeing Dress to Kill, but I must say I think this is his best work. I would say, though, if you ever get the chance to definitely go see him live. It is worth it!<br /><br />Most of the time after seeing a stand-up routine a couple times, the jokes start to get old. But I have to say, I've seen this show SO many times that I literally have the entire thing memorized (which yes, I realize is kinda sad) but every joke still makes me laugh. This is truly a feel good show.<br /><br />Dress to Kill will never get old for me. I own it and watch it anytime I need a good laugh.",1
"This movie had lots of great actors and actresses in it and it addressed some very noble issues. It's full of emotion and the direction is done well. The storyline progresses very quickly, but I guess that's better than having to watch a 3 hour movie. This is an easy movie to watch again and again and enjoy.",1
"I remember I loved this movie when it came out. I was 12 years old, had a Commodore 64 and loved to play Rambo on it. I was therefore really thrilled when I got to buy this movie really cheap. I put it in my VCR and started up: Man this movie is really bad! Sylvester Stallone says like 3 words in the entire movie (except for that awful sentimental speech at the end), and has the same expression on his face all the way. And that stupid love thing in the middle, it's just so amazingly predictable. I just ended up fast forwarding the entire thing and went to exchange the movie for something else.",0
"So I rented this from Netflix because somebody gave me Roger Ebert's book ""I hated, hated, hated this movie"" and he gave this one a rare zero-star rating in the book and said at the end of his original review ""Mad Dog Time should be cut up to provide free ukulele picks for the poor"". So I figured from Ebert saying that I would see if it was really as bad as he said it was. I know most society says not to listen to critics and to judge for yourself but I could not express how much I hated this piece of junk like Ebert did and never since Ebert's review of Rob Reiner's ""North"" where he said he hated that movie ten times had I ever heard such a brilliant hatred movie review. Here we have Richard Dreyfuss as a gangster which I don't think it would be terrible to see Dreyfuss as a gangster if the screenplay for this movie were written well. But above all the other things that were awful about this ""movie"" I can certainly tell you the script was not written well at all. While the movie starts off with Jeff Goldblum saying that he enjoyed watching Dreyfuss's girlfriend while Dreyfuss was at a criminal hospital the movie starts off with some decent dialog after the opening credits. But after that first 4 or 5 minutes the other 85 minutes just consists of dumb characters talking pointless garbage for 30 seconds then someone gets shot. Then there are a whole bunch of jokes about Dreyfuss being mentally ill. Haha. Not funny. Then we get an unpleasant and unfunny scene parodying Frank Sinatra's ""My Way"" sang by Gabriel Byrne apparently to insult Dreyfuss. Of course because the screenplay was written on the level of a sixth grader Dreyfuss shoots Byrne over five times and Byrne just will not die. Are we as the audience supposed to even care or find that mildly funny? I can certainly tell you I did not care or find that funny. Not only am I disappointed in Dreyfuss (who I admire much as an actor) for producing and starring in this tripe but I am also extremely disappointed in Jeff Goldblum because this was released the same year that ""Independence Day"" was the top grossing film of the year and ultimately one of the most successful films in history. Did Goldblum feel that ""Independence Day"" would be a flop and then just take the next role that was offered to him to make some money if ""Independence Day"" were a bomb? What did an Oscar winner and the star of two of the biggest money making films in history find remotely enjoyable about this? The opening sequence of ""Mad Dog Time"" says that the movie is set on another planet. I only wish now that I have wasted 93 minutes watching this trash that it would have stayed and opened in theaters on the planet where it supposedly takes place so that way everyone on this planet would never here of this ridiculous waste of 93 minutes out of my life that I will never get back. Ebert saying the movie should have been cut up is not good enough I am afraid. Every copy of ""Mad Dog Time"" should have gasoline poured all over it and be lit on fire. I have yet to top a worst movie I have ever seen because this one has won it's honor as the worst movie ever.",0
"Poor Paul Mercurio. After landing the role of Scott Hastings in Strictly Ballroom, the best film in history, he managed to find himself doing a lot of rubbish. None of the characters in this film is very unlikable, or even hateable, but Mercurio's lead is the sort of person you prefer to ignore - completely unloveable and he wears OVERALLS. Big mistake in costume design, that one.",0
"Another review likened this troupe to a cross between Monty Python and Twin Peaks, also aptly. Yet another review expounded on the differences between the comedy we enjoy non-critically and black comedy, also well worth consideration.<br /><br />Watch the whole thing, all three series. At the end, all the characters are tied up and the puzzle pieces fall into place just as well as a Douglas Adams novel. The detail and intricacies are staggering. Thoroughly post-modern. Wickedly funny, and startlingly tragic. Not for kids. Not for those with thin skins or who lack objectivity. Thought-provoking. At once literal, figurative, and surreal in disturbing ways. The blackest comedy I can recall.<br /><br />And very possibly the most wonderful thing I will ever see.",1
I had never seen such an incredible acting job in a motion picture as I did when I saw Daniel Day-Lewis play Christy Brown in My Left Foot. In fact off the scene his role wasn't even over. He played the role of Christy Brown or at least disabled like him all through the filming of the movie and needed surgery because of the damage his superior acting had done to his back. To me that is remarkable and through all the pain he put up with to act that role I believe it is quite true to say he put on the most Oscar worthy performance in history. He was so masterful in this tough a part that I believe no one could have done it better or with more of an impact than him. Although I cannot say it is the greatest movie of all time I can say that how he played this impossible a role and then kept on acting it until it wasn't even acting anymore is without a doubt the greatest feet I will ever seen an actor do. Probably a man too for that matter.,1
